text,upvotes,downvotes,student_id,comment_id
Here is a comment by student #2623 for the class with id #020753. I give it 1 difficulty and 5 quality.,0,1,2623,20356
Here is a comment by student #1997 for the class with id #020753. I give it 2 difficulty and 3 quality.,3,0,1997,20357
Here is a comment by student #3666 for the class with id #020753. I give it 3 difficulty and 3 quality.,6,0,3666,20358
Here is a comment by student #1785 for the class with id #020753. I give it 1 difficulty and 1 quality.,0,0,1785,20359
Here is a comment by student #1417 for the class with id #020753. I give it 3 difficulty and 4 quality.,0,2,1417,20360
Here is a comment by student #2956 for the class with id #020753. I give it 1 difficulty and 5 quality.,0,0,2956,20361
Here is a comment by student #1107 for the class with id #020753. I give it 2 difficulty and 5 quality.,1,1,1107,20362
Here is a comment by student #1066 for the class with id #020753. I give it 5 difficulty and 5 quality.,7,0,1066,20363
Here is a comment by student #3013 for the class with id #023883. I give it 4 difficulty and 4 quality.,5,0,3013,20364
Here is a comment by student #1963 for the class with id #023883. I give it 5 difficulty and 1 quality.,0,0,1963,20365
Here is a comment by student #2115 for the class with id #023883. I give it 4 difficulty and 4 quality.,7,0,2115,20366
Here is a comment by student #3546 for the class with id #023883. I give it 5 difficulty and 5 quality.,5,1,3546,20367
Here is a comment by student #2145 for the class with id #023883. I give it 4 difficulty and 3 quality.,5,1,2145,20368
Here is a comment by student #3506 for the class with id #023883. I give it 1 difficulty and 5 quality.,2,2,3506,20369
Here is a comment by student #2981 for the class with id #020594. I give it 1 difficulty and 2 quality.,7,0,2981,20370
Here is a comment by student #1061 for the class with id #020594. I give it 3 difficulty and 4 quality.,3,2,1061,20371
Here is a comment by student #2141 for the class with id #020594. I give it 2 difficulty and 1 quality.,2,0,2141,20372
Here is a comment by student #1756 for the class with id #020594. I give it 1 difficulty and 1 quality.,0,2,1756,20373
Here is a comment by student #3396 for the class with id #020594. I give it 4 difficulty and 4 quality.,2,0,3396,20374
Here is a comment by student #1464 for the class with id #020594. I give it 2 difficulty and 1 quality.,0,0,1464,20375
Here is a comment by student #2995 for the class with id #020594. I give it 3 difficulty and 2 quality.,0,2,2995,20376
Here is a comment by student #3842 for the class with id #008952. I give it 1 difficulty and 4 quality.,7,0,3842,20377
Here is a comment by student #3874 for the class with id #008952. I give it 1 difficulty and 4 quality.,4,0,3874,20378
Here is a comment by student #3597 for the class with id #008952. I give it 1 difficulty and 3 quality.,0,0,3597,20379
Here is a comment by student #3767 for the class with id #008952. I give it 4 difficulty and 5 quality.,0,0,3767,20380
Here is a comment by student #2755 for the class with id #008952. I give it 4 difficulty and 5 quality.,8,0,2755,20381
Here is a comment by student #1865 for the class with id #008952. I give it 4 difficulty and 2 quality.,3,1,1865,20382
Here is a comment by student #2057 for the class with id #008952. I give it 2 difficulty and 4 quality.,0,2,2057,20383
Here is a comment by student #2064 for the class with id #024713. I give it 2 difficulty and 2 quality.,1,0,2064,20384
Here is a comment by student #1395 for the class with id #024713. I give it 4 difficulty and 1 quality.,0,0,1395,20385
Here is a comment by student #2616 for the class with id #024713. I give it 3 difficulty and 4 quality.,8,0,2616,20386
Here is a comment by student #2932 for the class with id #008954. I give it 5 difficulty and 5 quality.,0,2,2932,20387
Here is a comment by student #3533 for the class with id #008954. I give it 4 difficulty and 2 quality.,4,0,3533,20388
Here is a comment by student #2203 for the class with id #008954. I give it 3 difficulty and 1 quality.,6,0,2203,20389
Here is a comment by student #1844 for the class with id #008954. I give it 4 difficulty and 2 quality.,0,0,1844,20390
Here is a comment by student #3154 for the class with id #008954. I give it 5 difficulty and 2 quality.,1,2,3154,20391
Here is a comment by student #2836 for the class with id #014982. I give it 2 difficulty and 1 quality.,7,0,2836,20392
Here is a comment by student #2807 for the class with id #014982. I give it 2 difficulty and 5 quality.,4,0,2807,20393
Here is a comment by student #2246 for the class with id #014982. I give it 1 difficulty and 3 quality.,0,0,2246,20394
Here is a comment by student #1471 for the class with id #019582. I give it 2 difficulty and 4 quality.,2,0,1471,20395
Here is a comment by student #3822 for the class with id #019582. I give it 3 difficulty and 4 quality.,1,1,3822,20396
Here is a comment by student #3282 for the class with id #019582. I give it 4 difficulty and 5 quality.,5,0,3282,20397
Here is a comment by student #2589 for the class with id #019582. I give it 1 difficulty and 3 quality.,8,0,2589,20398
Here is a comment by student #2453 for the class with id #019582. I give it 3 difficulty and 5 quality.,6,0,2453,20399
Here is a comment by student #2681 for the class with id #019582. I give it 3 difficulty and 3 quality.,7,0,2681,20400
Here is a comment by student #3773 for the class with id #019582. I give it 2 difficulty and 3 quality.,0,0,3773,20401
Here is a comment by student #3600 for the class with id #019582. I give it 1 difficulty and 5 quality.,8,0,3600,20402
Here is a comment by student #2992 for the class with id #019582. I give it 3 difficulty and 4 quality.,5,0,2992,20403
Here is a comment by student #1820 for the class with id #019582. I give it 5 difficulty and 1 quality.,1,0,1820,20404
Here is a comment by student #3202 for the class with id #019582. I give it 1 difficulty and 3 quality.,4,1,3202,20405
Here is a comment by student #2340 for the class with id #019582. I give it 5 difficulty and 4 quality.,4,2,2340,20406
Here is a comment by student #1302 for the class with id #019582. I give it 5 difficulty and 5 quality.,7,0,1302,20407
Here is a comment by student #3033 for the class with id #019582. I give it 2 difficulty and 3 quality.,7,1,3033,20408
Here is a comment by student #3464 for the class with id #019582. I give it 3 difficulty and 1 quality.,0,0,3464,20409
Here is a comment by student #3221 for the class with id #019582. I give it 2 difficulty and 3 quality.,3,0,3221,20410
Here is a comment by student #2663 for the class with id #019582. I give it 4 difficulty and 4 quality.,2,0,2663,20411
Here is a comment by student #1283 for the class with id #019582. I give it 5 difficulty and 1 quality.,3,0,1283,20412
Here is a comment by student #3713 for the class with id #019582. I give it 4 difficulty and 3 quality.,0,0,3713,20413
Here is a comment by student #1104 for the class with id #019582. I give it 4 difficulty and 4 quality.,3,0,1104,20414
Here is a comment by student #3955 for the class with id #019582. I give it 1 difficulty and 5 quality.,4,0,3955,20415
Here is a comment by student #3164 for the class with id #019582. I give it 3 difficulty and 3 quality.,4,1,3164,20416
Here is a comment by student #2554 for the class with id #019582. I give it 4 difficulty and 5 quality.,4,2,2554,20417
Here is a comment by student #1143 for the class with id #019582. I give it 2 difficulty and 5 quality.,0,0,1143,20418
Here is a comment by student #1066 for the class with id #019582. I give it 4 difficulty and 1 quality.,4,2,1066,20419
Here is a comment by student #2783 for the class with id #019582. I give it 2 difficulty and 4 quality.,8,0,2783,20420
Here is a comment by student #2595 for the class with id #019582. I give it 1 difficulty and 5 quality.,8,0,2595,20421
Here is a comment by student #1185 for the class with id #019582. I give it 5 difficulty and 1 quality.,7,2,1185,20422
Here is a comment by student #3934 for the class with id #019582. I give it 2 difficulty and 2 quality.,7,0,3934,20423
Here is a comment by student #2916 for the class with id #019582. I give it 2 difficulty and 4 quality.,8,0,2916,20424
Here is a comment by student #2074 for the class with id #019582. I give it 4 difficulty and 5 quality.,7,1,2074,20425
Here is a comment by student #2056 for the class with id #019582. I give it 1 difficulty and 5 quality.,0,0,2056,20426
Here is a comment by student #2484 for the class with id #019582. I give it 2 difficulty and 4 quality.,0,0,2484,20427
Here is a comment by student #3544 for the class with id #019582. I give it 3 difficulty and 4 quality.,3,1,3544,20428
Here is a comment by student #2045 for the class with id #019582. I give it 2 difficulty and 5 quality.,4,0,2045,20429
Here is a comment by student #2094 for the class with id #019582. I give it 3 difficulty and 1 quality.,2,0,2094,20430
Here is a comment by student #3245 for the class with id #019582. I give it 5 difficulty and 3 quality.,0,0,3245,20431
Here is a comment by student #3648 for the class with id #019582. I give it 4 difficulty and 3 quality.,0,0,3648,20432
Here is a comment by student #1257 for the class with id #019582. I give it 3 difficulty and 5 quality.,5,1,1257,20433
Here is a comment by student #3275 for the class with id #019582. I give it 5 difficulty and 1 quality.,8,0,3275,20434
Here is a comment by student #2505 for the class with id #019582. I give it 3 difficulty and 1 quality.,2,0,2505,20435
Here is a comment by student #3815 for the class with id #019582. I give it 4 difficulty and 4 quality.,3,1,3815,20436
Here is a comment by student #2327 for the class with id #019582. I give it 4 difficulty and 3 quality.,3,0,2327,20437
Here is a comment by student #1218 for the class with id #019582. I give it 3 difficulty and 1 quality.,8,0,1218,20438
Here is a comment by student #2717 for the class with id #019582. I give it 4 difficulty and 5 quality.,6,0,2717,20439
Here is a comment by student #1617 for the class with id #019582. I give it 2 difficulty and 5 quality.,2,0,1617,20440
Here is a comment by student #1968 for the class with id #019582. I give it 1 difficulty and 5 quality.,3,0,1968,20441
Here is a comment by student #3846 for the class with id #019582. I give it 4 difficulty and 1 quality.,2,0,3846,20442
Here is a comment by student #1599 for the class with id #019581. I give it 3 difficulty and 2 quality.,3,0,1599,20443
Here is a comment by student #1661 for the class with id #019581. I give it 4 difficulty and 2 quality.,0,0,1661,20444
Here is a comment by student #2439 for the class with id #019581. I give it 4 difficulty and 2 quality.,1,0,2439,20445
Here is a comment by student #3240 for the class with id #019581. I give it 5 difficulty and 3 quality.,3,2,3240,20446
Here is a comment by student #1080 for the class with id #019581. I give it 1 difficulty and 2 quality.,0,1,1080,20447
Here is a comment by student #3699 for the class with id #019581. I give it 4 difficulty and 1 quality.,0,0,3699,20448
Here is a comment by student #2852 for the class with id #019581. I give it 3 difficulty and 2 quality.,6,1,2852,20449
Here is a comment by student #1770 for the class with id #019581. I give it 4 difficulty and 5 quality.,0,1,1770,20450
Here is a comment by student #3159 for the class with id #019581. I give it 4 difficulty and 3 quality.,0,0,3159,20451
Here is a comment by student #2610 for the class with id #019581. I give it 5 difficulty and 5 quality.,0,2,2610,20452
Here is a comment by student #3981 for the class with id #019581. I give it 1 difficulty and 1 quality.,2,0,3981,20453
Here is a comment by student #2700 for the class with id #019581. I give it 3 difficulty and 5 quality.,4,0,2700,20454
Here is a comment by student #1992 for the class with id #019581. I give it 4 difficulty and 4 quality.,7,1,1992,20455
Here is a comment by student #3452 for the class with id #019581. I give it 4 difficulty and 3 quality.,7,0,3452,20456
Here is a comment by student #1971 for the class with id #019581. I give it 2 difficulty and 1 quality.,3,2,1971,20457
Here is a comment by student #3913 for the class with id #019581. I give it 5 difficulty and 4 quality.,0,0,3913,20458
Here is a comment by student #2153 for the class with id #019581. I give it 1 difficulty and 1 quality.,0,0,2153,20459
Here is a comment by student #1903 for the class with id #019581. I give it 1 difficulty and 2 quality.,6,0,1903,20460
Here is a comment by student #1891 for the class with id #019581. I give it 2 difficulty and 3 quality.,2,1,1891,20461
Here is a comment by student #3232 for the class with id #019581. I give it 1 difficulty and 4 quality.,0,2,3232,20462
Here is a comment by student #2872 for the class with id #019581. I give it 3 difficulty and 3 quality.,5,0,2872,20463
Here is a comment by student #1061 for the class with id #019581. I give it 3 difficulty and 5 quality.,0,0,1061,20464
Here is a comment by student #2524 for the class with id #019581. I give it 2 difficulty and 5 quality.,8,1,2524,20465
Here is a comment by student #1942 for the class with id #019581. I give it 3 difficulty and 1 quality.,7,0,1942,20466
Here is a comment by student #1742 for the class with id #019581. I give it 3 difficulty and 2 quality.,4,0,1742,20467
Here is a comment by student #3254 for the class with id #019581. I give it 3 difficulty and 4 quality.,0,0,3254,20468
Here is a comment by student #1672 for the class with id #019581. I give it 3 difficulty and 5 quality.,6,2,1672,20469
Here is a comment by student #1123 for the class with id #019581. I give it 2 difficulty and 4 quality.,8,0,1123,20470
Here is a comment by student #3562 for the class with id #019581. I give it 3 difficulty and 4 quality.,4,0,3562,20471
Here is a comment by student #1503 for the class with id #019581. I give it 3 difficulty and 5 quality.,0,0,1503,20472
Here is a comment by student #3633 for the class with id #019581. I give it 4 difficulty and 2 quality.,5,0,3633,20473
Here is a comment by student #1105 for the class with id #019581. I give it 5 difficulty and 5 quality.,1,1,1105,20474
Here is a comment by student #3052 for the class with id #019581. I give it 1 difficulty and 3 quality.,1,1,3052,20475
Here is a comment by student #3862 for the class with id #019581. I give it 4 difficulty and 2 quality.,6,0,3862,20476
Here is a comment by student #2572 for the class with id #019581. I give it 3 difficulty and 1 quality.,8,0,2572,20477
Here is a comment by student #2723 for the class with id #019581. I give it 4 difficulty and 2 quality.,0,0,2723,20478
Here is a comment by student #3634 for the class with id #019581. I give it 4 difficulty and 1 quality.,5,0,3634,20479
Here is a comment by student #3145 for the class with id #019581. I give it 1 difficulty and 3 quality.,0,0,3145,20480
Here is a comment by student #2693 for the class with id #019581. I give it 1 difficulty and 2 quality.,1,0,2693,20481
Here is a comment by student #1083 for the class with id #019581. I give it 5 difficulty and 3 quality.,1,0,1083,20482
Here is a comment by student #3786 for the class with id #019581. I give it 3 difficulty and 5 quality.,3,0,3786,20483
Here is a comment by student #3183 for the class with id #019581. I give it 2 difficulty and 4 quality.,0,2,3183,20484
Here is a comment by student #2046 for the class with id #019581. I give it 5 difficulty and 1 quality.,0,1,2046,20485
Here is a comment by student #3775 for the class with id #019581. I give it 3 difficulty and 5 quality.,3,0,3775,20486
Here is a comment by student #1743 for the class with id #019581. I give it 1 difficulty and 5 quality.,0,0,1743,20487
Here is a comment by student #1487 for the class with id #019581. I give it 2 difficulty and 2 quality.,1,1,1487,20488
Here is a comment by student #2427 for the class with id #019581. I give it 1 difficulty and 2 quality.,0,0,2427,20489
Here is a comment by student #3775 for the class with id #019581. I give it 5 difficulty and 1 quality.,0,1,3775,20490
Here is a comment by student #3656 for the class with id #019581. I give it 2 difficulty and 5 quality.,6,0,3656,20491
Here is a comment by student #2177 for the class with id #019581. I give it 3 difficulty and 4 quality.,7,0,2177,20492
Here is a comment by student #2835 for the class with id #019581. I give it 2 difficulty and 5 quality.,3,0,2835,20493
Here is a comment by student #2298 for the class with id #019581. I give it 1 difficulty and 4 quality.,3,0,2298,20494
Here is a comment by student #2695 for the class with id #019581. I give it 3 difficulty and 2 quality.,0,0,2695,20495
Here is a comment by student #3366 for the class with id #019581. I give it 4 difficulty and 3 quality.,0,0,3366,20496
Here is a comment by student #2017 for the class with id #019581. I give it 3 difficulty and 3 quality.,4,0,2017,20497
Here is a comment by student #2168 for the class with id #019581. I give it 4 difficulty and 2 quality.,4,0,2168,20498
Here is a comment by student #3717 for the class with id #019581. I give it 5 difficulty and 3 quality.,3,2,3717,20499
Here is a comment by student #1848 for the class with id #019581. I give it 3 difficulty and 2 quality.,0,2,1848,20500
Here is a comment by student #2999 for the class with id #019581. I give it 3 difficulty and 4 quality.,0,0,2999,20501
Here is a comment by student #2196 for the class with id #019581. I give it 5 difficulty and 2 quality.,1,0,2196,20502
Here is a comment by student #1991 for the class with id #021441. I give it 5 difficulty and 3 quality.,0,0,1991,20503
Here is a comment by student #3732 for the class with id #021441. I give it 3 difficulty and 5 quality.,0,2,3732,20504
Here is a comment by student #2339 for the class with id #021441. I give it 2 difficulty and 3 quality.,0,0,2339,20505
Here is a comment by student #2009 for the class with id #021441. I give it 3 difficulty and 5 quality.,2,0,2009,20506
Here is a comment by student #3602 for the class with id #021441. I give it 5 difficulty and 5 quality.,7,0,3602,20507
Here is a comment by student #3441 for the class with id #021441. I give it 5 difficulty and 2 quality.,0,0,3441,20508
Here is a comment by student #2330 for the class with id #021441. I give it 3 difficulty and 1 quality.,3,0,2330,20509
Here is a comment by student #1420 for the class with id #021441. I give it 2 difficulty and 2 quality.,0,0,1420,20510
Here is a comment by student #1720 for the class with id #021441. I give it 5 difficulty and 3 quality.,0,0,1720,20511
Here is a comment by student #2212 for the class with id #021441. I give it 3 difficulty and 1 quality.,0,0,2212,20512
Here is a comment by student #2053 for the class with id #021441. I give it 4 difficulty and 1 quality.,2,1,2053,20513
Here is a comment by student #2811 for the class with id #021441. I give it 4 difficulty and 3 quality.,3,0,2811,20514
Here is a comment by student #3993 for the class with id #021441. I give it 3 difficulty and 1 quality.,1,0,3993,20515
Here is a comment by student #1674 for the class with id #021441. I give it 2 difficulty and 2 quality.,4,0,1674,20516
Here is a comment by student #3824 for the class with id #021441. I give it 2 difficulty and 2 quality.,2,0,3824,20517
Here is a comment by student #2642 for the class with id #021441. I give it 3 difficulty and 5 quality.,0,0,2642,20518
Here is a comment by student #1433 for the class with id #021441. I give it 3 difficulty and 4 quality.,0,0,1433,20519
Here is a comment by student #1084 for the class with id #021441. I give it 4 difficulty and 5 quality.,7,0,1084,20520
Here is a comment by student #2752 for the class with id #021441. I give it 5 difficulty and 4 quality.,3,0,2752,20521
Here is a comment by student #3382 for the class with id #021441. I give it 4 difficulty and 3 quality.,1,0,3382,20522
Here is a comment by student #1724 for the class with id #021441. I give it 1 difficulty and 5 quality.,1,0,1724,20523
Here is a comment by student #1692 for the class with id #021441. I give it 5 difficulty and 1 quality.,2,0,1692,20524
Here is a comment by student #2664 for the class with id #021441. I give it 1 difficulty and 1 quality.,0,0,2664,20525
Here is a comment by student #2335 for the class with id #021441. I give it 3 difficulty and 3 quality.,2,0,2335,20526
Here is a comment by student #3334 for the class with id #021441. I give it 3 difficulty and 4 quality.,1,0,3334,20527
Here is a comment by student #2423 for the class with id #021441. I give it 1 difficulty and 1 quality.,6,2,2423,20528
Here is a comment by student #1895 for the class with id #021441. I give it 5 difficulty and 2 quality.,0,2,1895,20529
Here is a comment by student #2865 for the class with id #021441. I give it 2 difficulty and 1 quality.,0,0,2865,20530
Here is a comment by student #1703 for the class with id #021441. I give it 2 difficulty and 4 quality.,0,2,1703,20531
Here is a comment by student #3373 for the class with id #021441. I give it 1 difficulty and 5 quality.,4,2,3373,20532
Here is a comment by student #1893 for the class with id #021441. I give it 4 difficulty and 1 quality.,5,0,1893,20533
Here is a comment by student #3326 for the class with id #021441. I give it 1 difficulty and 3 quality.,3,0,3326,20534
Here is a comment by student #3995 for the class with id #021441. I give it 3 difficulty and 2 quality.,1,0,3995,20535
Here is a comment by student #3637 for the class with id #021441. I give it 2 difficulty and 1 quality.,5,2,3637,20536
Here is a comment by student #2424 for the class with id #021441. I give it 3 difficulty and 3 quality.,4,0,2424,20537
Here is a comment by student #2327 for the class with id #021441. I give it 2 difficulty and 3 quality.,7,0,2327,20538
Here is a comment by student #1706 for the class with id #021441. I give it 5 difficulty and 4 quality.,2,0,1706,20539
Here is a comment by student #2866 for the class with id #021441. I give it 5 difficulty and 1 quality.,3,0,2866,20540
Here is a comment by student #2605 for the class with id #021441. I give it 3 difficulty and 3 quality.,0,0,2605,20541
Here is a comment by student #3185 for the class with id #021441. I give it 3 difficulty and 5 quality.,0,1,3185,20542
Here is a comment by student #1915 for the class with id #021441. I give it 5 difficulty and 1 quality.,3,1,1915,20543
Here is a comment by student #3277 for the class with id #021441. I give it 5 difficulty and 4 quality.,2,1,3277,20544
Here is a comment by student #1357 for the class with id #021441. I give it 1 difficulty and 4 quality.,0,0,1357,20545
Here is a comment by student #1305 for the class with id #021441. I give it 5 difficulty and 2 quality.,2,0,1305,20546
Here is a comment by student #3945 for the class with id #021441. I give it 1 difficulty and 1 quality.,0,0,3945,20547
Here is a comment by student #1296 for the class with id #021441. I give it 4 difficulty and 5 quality.,6,0,1296,20548
Here is a comment by student #2847 for the class with id #021441. I give it 2 difficulty and 5 quality.,4,0,2847,20549
Here is a comment by student #1986 for the class with id #021441. I give it 1 difficulty and 1 quality.,0,0,1986,20550
Here is a comment by student #2247 for the class with id #021441. I give it 2 difficulty and 2 quality.,1,2,2247,20551
Here is a comment by student #1946 for the class with id #021441. I give it 2 difficulty and 5 quality.,2,1,1946,20552
Here is a comment by student #2506 for the class with id #021441. I give it 1 difficulty and 4 quality.,3,0,2506,20553
Here is a comment by student #2119 for the class with id #021441. I give it 4 difficulty and 5 quality.,1,1,2119,20554
Here is a comment by student #2926 for the class with id #021441. I give it 5 difficulty and 4 quality.,0,0,2926,20555
Here is a comment by student #2946 for the class with id #021441. I give it 5 difficulty and 2 quality.,1,1,2946,20556
Here is a comment by student #3352 for the class with id #021442. I give it 4 difficulty and 1 quality.,1,1,3352,20557
Here is a comment by student #3591 for the class with id #021442. I give it 1 difficulty and 5 quality.,5,0,3591,20558
Here is a comment by student #1730 for the class with id #021442. I give it 3 difficulty and 1 quality.,4,0,1730,20559
Here is a comment by student #2152 for the class with id #021442. I give it 3 difficulty and 4 quality.,6,0,2152,20560
Here is a comment by student #2621 for the class with id #021442. I give it 5 difficulty and 5 quality.,0,0,2621,20561
Here is a comment by student #3841 for the class with id #021442. I give it 1 difficulty and 1 quality.,2,0,3841,20562
Here is a comment by student #1810 for the class with id #021442. I give it 1 difficulty and 1 quality.,0,0,1810,20563
Here is a comment by student #2900 for the class with id #021442. I give it 3 difficulty and 4 quality.,8,0,2900,20564
Here is a comment by student #2151 for the class with id #021442. I give it 4 difficulty and 1 quality.,3,0,2151,20565
Here is a comment by student #3571 for the class with id #021442. I give it 3 difficulty and 5 quality.,0,0,3571,20566
Here is a comment by student #3742 for the class with id #021442. I give it 5 difficulty and 3 quality.,4,0,3742,20567
Here is a comment by student #3784 for the class with id #021442. I give it 3 difficulty and 1 quality.,7,0,3784,20568
Here is a comment by student #1641 for the class with id #021442. I give it 4 difficulty and 2 quality.,0,0,1641,20569
Here is a comment by student #1961 for the class with id #021442. I give it 2 difficulty and 4 quality.,2,0,1961,20570
Here is a comment by student #3372 for the class with id #021442. I give it 1 difficulty and 2 quality.,0,2,3372,20571
Here is a comment by student #1152 for the class with id #021442. I give it 5 difficulty and 5 quality.,7,0,1152,20572
Here is a comment by student #2412 for the class with id #021442. I give it 5 difficulty and 1 quality.,7,0,2412,20573
Here is a comment by student #3344 for the class with id #021442. I give it 3 difficulty and 3 quality.,0,0,3344,20574
Here is a comment by student #1233 for the class with id #021442. I give it 5 difficulty and 2 quality.,0,0,1233,20575
Here is a comment by student #1596 for the class with id #021442. I give it 3 difficulty and 5 quality.,7,2,1596,20576
Here is a comment by student #3074 for the class with id #021442. I give it 2 difficulty and 5 quality.,2,0,3074,20577
Here is a comment by student #3784 for the class with id #021442. I give it 3 difficulty and 3 quality.,0,0,3784,20578
Here is a comment by student #3983 for the class with id #021442. I give it 3 difficulty and 3 quality.,4,0,3983,20579
Here is a comment by student #2094 for the class with id #021442. I give it 5 difficulty and 4 quality.,5,0,2094,20580
Here is a comment by student #1923 for the class with id #021442. I give it 4 difficulty and 5 quality.,0,0,1923,20581
Here is a comment by student #2476 for the class with id #021442. I give it 2 difficulty and 4 quality.,0,0,2476,20582
Here is a comment by student #1106 for the class with id #021442. I give it 3 difficulty and 3 quality.,8,0,1106,20583
Here is a comment by student #3963 for the class with id #021442. I give it 1 difficulty and 4 quality.,0,0,3963,20584
Here is a comment by student #2445 for the class with id #021442. I give it 2 difficulty and 3 quality.,6,1,2445,20585
Here is a comment by student #2915 for the class with id #021442. I give it 2 difficulty and 3 quality.,0,0,2915,20586
Here is a comment by student #2635 for the class with id #021442. I give it 1 difficulty and 2 quality.,7,0,2635,20587
Here is a comment by student #3946 for the class with id #021442. I give it 5 difficulty and 2 quality.,7,0,3946,20588
Here is a comment by student #3246 for the class with id #021442. I give it 1 difficulty and 1 quality.,1,0,3246,20589
Here is a comment by student #1346 for the class with id #021442. I give it 1 difficulty and 4 quality.,4,0,1346,20590
Here is a comment by student #2706 for the class with id #021442. I give it 2 difficulty and 3 quality.,1,0,2706,20591
Here is a comment by student #3995 for the class with id #021442. I give it 2 difficulty and 3 quality.,6,0,3995,20592
Here is a comment by student #2097 for the class with id #021442. I give it 4 difficulty and 5 quality.,1,2,2097,20593
Here is a comment by student #3848 for the class with id #021442. I give it 1 difficulty and 2 quality.,8,1,3848,20594
Here is a comment by student #3366 for the class with id #021442. I give it 1 difficulty and 5 quality.,6,0,3366,20595
Here is a comment by student #2895 for the class with id #021442. I give it 5 difficulty and 4 quality.,0,0,2895,20596
Here is a comment by student #1286 for the class with id #021442. I give it 4 difficulty and 5 quality.,8,0,1286,20597
Here is a comment by student #2536 for the class with id #021442. I give it 1 difficulty and 1 quality.,8,0,2536,20598
Here is a comment by student #1976 for the class with id #021442. I give it 2 difficulty and 2 quality.,3,0,1976,20599
Here is a comment by student #1509 for the class with id #021442. I give it 1 difficulty and 1 quality.,1,0,1509,20600
Here is a comment by student #1706 for the class with id #021442. I give it 1 difficulty and 2 quality.,5,1,1706,20601
Here is a comment by student #1644 for the class with id #022544. I give it 5 difficulty and 5 quality.,0,0,1644,20602
Here is a comment by student #2623 for the class with id #022544. I give it 5 difficulty and 4 quality.,2,0,2623,20603
Here is a comment by student #2055 for the class with id #022544. I give it 3 difficulty and 4 quality.,5,1,2055,20604
Here is a comment by student #2375 for the class with id #022544. I give it 2 difficulty and 1 quality.,0,1,2375,20605
Here is a comment by student #2274 for the class with id #022544. I give it 3 difficulty and 1 quality.,0,0,2274,20606
Here is a comment by student #2644 for the class with id #022544. I give it 1 difficulty and 3 quality.,1,0,2644,20607
Here is a comment by student #1006 for the class with id #022544. I give it 2 difficulty and 1 quality.,6,0,1006,20608
Here is a comment by student #1337 for the class with id #022544. I give it 5 difficulty and 1 quality.,0,0,1337,20609
Here is a comment by student #3106 for the class with id #022544. I give it 5 difficulty and 2 quality.,6,1,3106,20610
Here is a comment by student #2307 for the class with id #022544. I give it 3 difficulty and 5 quality.,5,1,2307,20611
Here is a comment by student #2558 for the class with id #022544. I give it 3 difficulty and 4 quality.,0,0,2558,20612
Here is a comment by student #2269 for the class with id #022544. I give it 3 difficulty and 4 quality.,0,2,2269,20613
Here is a comment by student #2678 for the class with id #022544. I give it 4 difficulty and 1 quality.,0,0,2678,20614
Here is a comment by student #3227 for the class with id #022544. I give it 1 difficulty and 3 quality.,1,0,3227,20615
Here is a comment by student #3057 for the class with id #022544. I give it 2 difficulty and 4 quality.,3,0,3057,20616
Here is a comment by student #1242 for the class with id #007692. I give it 3 difficulty and 3 quality.,0,1,1242,20617
Here is a comment by student #2269 for the class with id #007692. I give it 3 difficulty and 3 quality.,1,0,2269,20618
Here is a comment by student #1881 for the class with id #007692. I give it 2 difficulty and 4 quality.,1,0,1881,20619
Here is a comment by student #1513 for the class with id #007692. I give it 3 difficulty and 3 quality.,4,0,1513,20620
Here is a comment by student #3591 for the class with id #007692. I give it 4 difficulty and 1 quality.,4,0,3591,20621
Here is a comment by student #2584 for the class with id #007692. I give it 5 difficulty and 5 quality.,0,1,2584,20622
Here is a comment by student #1602 for the class with id #007692. I give it 3 difficulty and 2 quality.,2,1,1602,20623
Here is a comment by student #2533 for the class with id #007692. I give it 3 difficulty and 4 quality.,0,0,2533,20624
Here is a comment by student #2604 for the class with id #007692. I give it 4 difficulty and 4 quality.,4,0,2604,20625
Here is a comment by student #2015 for the class with id #007692. I give it 4 difficulty and 1 quality.,8,0,2015,20626
Here is a comment by student #3935 for the class with id #007692. I give it 4 difficulty and 2 quality.,6,0,3935,20627
Here is a comment by student #1084 for the class with id #007692. I give it 5 difficulty and 1 quality.,5,2,1084,20628
Here is a comment by student #2763 for the class with id #007692. I give it 3 difficulty and 2 quality.,1,0,2763,20629
Here is a comment by student #1863 for the class with id #007692. I give it 4 difficulty and 2 quality.,0,1,1863,20630
Here is a comment by student #3434 for the class with id #007692. I give it 2 difficulty and 5 quality.,0,0,3434,20631
Here is a comment by student #2675 for the class with id #007692. I give it 3 difficulty and 2 quality.,6,0,2675,20632
Here is a comment by student #1204 for the class with id #007692. I give it 5 difficulty and 3 quality.,5,1,1204,20633
Here is a comment by student #2387 for the class with id #007692. I give it 1 difficulty and 1 quality.,1,0,2387,20634
Here is a comment by student #2356 for the class with id #007692. I give it 5 difficulty and 4 quality.,0,0,2356,20635
Here is a comment by student #1806 for the class with id #007692. I give it 5 difficulty and 3 quality.,6,2,1806,20636
Here is a comment by student #3345 for the class with id #007692. I give it 3 difficulty and 2 quality.,2,0,3345,20637
Here is a comment by student #1727 for the class with id #007692. I give it 1 difficulty and 2 quality.,7,1,1727,20638
Here is a comment by student #2468 for the class with id #007692. I give it 5 difficulty and 1 quality.,3,0,2468,20639
Here is a comment by student #2435 for the class with id #007692. I give it 5 difficulty and 2 quality.,6,0,2435,20640
